feat_idx,feat_name,gain_importance
281,AC233755.2,0.0
280,LINC02446,0.0
279,TSPAN8,0.0
278,TRAV38-1,0.0
277,IBSP,0.0
276,IGHV3-20,0.0
275,IGKV2-30,0.0
274,IGLV2-23,0.0
273,IGHV3-11,0.0
272,CD1E,0.0
271,IGLV1-40,0.0
270,CYP1B1,0.0
269,IL1RN,0.0
268,FAM25A,0.0
267,IGKV3-15,0.0
266,IFNA13,0.0
265,TRBV25-1,0.0
264,CD7,0.0
263,IGFBP3,0.0
262,MT1A,0.0
261,NTS,0.0
260,CRCT1,0.0
259,AL603756.1,0.0
258,HIST1H4C,0.0
257,IGLV6-57,0.0
256,TRAV1-1,0.0
283,SPRR2A,0.0
285,MAL,0.0
314,TFF1,0.0
286,IFNA14,0.0
313,KLRC1,0.0
312,IGHV3-21,0.0
311,FSCN1,0.0
310,SPINK5,0.0
309,IL7R,0.0
308,KLRD1,0.0
307,TRAV29DV5,0.0
306,TRAV23DV6,0.0
305,SAA2,0.0
304,IDO1,0.0
303,HBA1,0.0
302,CTGF,0.0
301,DERL3,0.0
300,ASS1,0.0
299,IFNG,0.0
298,CKB,0.0
297,TCL1A,0.0
296,IGKV1-12,0.0
295,IGLV2-8,0.0
294,BAG3,0.0
293,TDO2,0.0
292,FOXJ1,0.0
291,IGKV2-24,0.0
290,IGHV3-72,0.0
289,PRSS27,0.0
288,IGLV1-51,0.0
287,SDS,0.0
377,IGHV7-4-1,0.0
378,C5orf49,0.0
379,AC007906.2,0.0
473,ALDH3A1,0.0
471,IFIT2,0.0
470,IFNA10,0.0
469,TRAV16,0.0
468,SLC18A2,0.0
467,KLK10,0.0
466,HSP90B1,0.0
465,DKK1,0.0
464,HIST1H3F,0.0
463,HSPH1,0.0
462,UBE2C,0.0
461,DNAH12,0.0
460,KIT,0.0
459,PLAU,0.0
458,CETN2,0.0
457,HLA-DQA2,0.0
456,RETN,0.0
455,CSF2,0.0
454,CTSE,0.0
453,TRBV23-1,0.0
452,C15orf48,0.0
451,IGKV1-17,0.0
450,C1QA,0.0
449,TRBC1,0.0
448,CLEC4C,0.0
446,CD79A,0.0
445,PROK2,0.0
444,TKTL1,0.0
472,LAG3,0.0
474,TRAC,0.0
442,MMP1,0.0
475,SLURP2,0.0
502,IGHV3-49,0.0
501,DNAH5,0.0
500,IGHV3-74,0.0
499,IGHV4-61,0.0
498,FCGBP,0.0
497,IGLV3-27,0.0
496,PERP,0.0
495,LILRA4,0.0
494,ADH1C,0.0
493,ROPN1L,0.0
492,IFI27,0.0
491,INHBA,0.0
490,CFAP126,0.0
489,CXCR6,0.0
488,IGKV1D-8,0.0
487,TRAV4,0.0
486,HMOX1,0.0
485,LTF,0.0
484,TRAV34,0.0
483,CLDN1,0.0
482,ASCL3,0.0
481,SCT,0.0
480,MUC2,0.0
479,HIST1H3B,0.0
478,IGKV1-6,0.0
477,TNFRSF12A,0.0
476,CLU,0.0
443,TRAV22,0.0
441,PRSS22,0.0
380,IGLV5-45,0.0
410,LRRIQ1,0.0
408,GZMH,0.0
407,IGHV1-3,0.0
406,CD1C,0.0
405,CD177,0.0
404,TNFAIP6,0.0
403,ISG15,0.0
402,IER3,0.0
401,MORN5,0.0
400,IGKV1-9,0.0
399,ADIRF,0.0
398,UPK1B,0.0
397,IFNW1,0.0
396,TRAV26-2,0.0
395,ANKRD1,0.0
394,HSPB1,0.0
392,TRBV11-1,0.0
391,IGHV5-51,0.0
390,ZMYND10,0.0
389,CD1A,0.0
388,HLA-DRA,0.0
387,C1QB,0.0
386,LGMN,0.0
385,IGHV1-24,0.0
384,TNF,0.0
383,TRAV24,0.0
382,TNFSF15,0.0
381,MS4A8,0.0
409,IGKV1D-33,0.0
411,TRAV6,0.0
440,MT2A,0.0
412,THBS1,0.0
439,FAM92B,0.0
438,IGHV1-69D,0.0
437,CYR61,0.0
436,IGLVI-70,0.0
435,TMIGD3,0.0
434,CLCNKB,0.0
433,FABP6,0.0
432,SPRR2D,0.0
431,RGS1,0.0
430,IGKV2D-28,0.0
429,FCGR3B,0.0
428,CD207,0.0
427,TRAV8-6,0.0
426,IGLV7-46,0.0
425,IL17A,0.0
424,IGHV1-18,0.0
423,IGHV2-70,0.0
422,ZNF683,0.0
421,HES1,0.0
420,SLC34A2,0.0
419,HIST1H2AG,0.0
418,DNAAF1,0.0
417,FOXP3,0.0
416,TRAV26-1,0.0
415,SERPINH1,0.0
414,TRAV2,0.0
413,ORM1,0.0
255,TRDC,0.0
253,KRT23,0.0
1002,ITGB8,0.0
80,SAA1,0.0
93,C1orf194,0.0
92,TM4SF1,0.0
91,MS4A1,0.0
90,NKG7,0.0
89,IGHV3-23,0.0
88,TRBV20-1,0.0
87,TRBV11-2,0.0
86,TRBV7-9,0.0
85,HAMP,0.0
84,S100A12,0.0
83,MT1M,0.0
82,TPSB2,0.0
81,TRBV4-1,0.0
79,KRT8,0.0
252,C11orf88,0.0
78,APOC1,0.0
77,CCL17,0.0
76,TPSAB1,0.0
75,KRT6A,0.0
74,HSPA1B,0.0
73,G0S2,0.0
72,IFNB1,0.0
71,HSPA1A,0.0
70,TRBV7-2,0.0
69,SFTPB,0.0
68,GSTA1,0.0
67,PIGR,0.0
66,C9orf24,0.0
94,IL32,0.0
95,TRDV1,0.0
96,MUC5B,0.0
97,SPINK1,0.0
124,FABP4,0.0
123,TRBV28,0.0
122,PRSS23,0.0
121,IGKV1D-39,0.0
120,TRBV6-5,0.0
119,XCL1,0.0
118,CCL3,0.0
117,CCL20,0.0
116,TRBV5-5,0.0
115,IGHG3,0.0
114,TRBV10-3,0.0
113,SPRR3,0.0
112,IGKV1-39,0.0
111,TRBV5-1,0.0
110,TRBV9,0.0
109,TRBV4-2,0.0
108,MT1X,0.0
107,GZMA,0.0
106,CPA3,0.0
105,SFTPA2,0.0
104,IGLV3-25,0.0
103,CXCL9,0.0
102,SFN,0.0
101,S100A8,0.0
100,IGHV4-4,0.0
99,TRBV7-6,0.0
98,TSPAN1,0.0
65,MT1H,0.0
64,DNAJB1,0.0
63,KRT13,0.0
32,CCL5,0.0
30,SERPINB2,0.0
29,CCL8,0.0
28,CCL4,0.0
27,IGHA1,0.0
26,LYPD2,0.0
25,HSPA6,0.0
24,BPIFA1,0.0
23,KRT19,0.0
22,KRT17,0.0
21,IGKC,0.0
20,SPP1,0.0
19,AGR2,0.0
18,MUC5AC,0.0
17,S100A2,0.0
16,SERPINB3,0.0
15,LCN2,0.0
13,IGHG4,0.0
12,CCL4L2,0.0
11,JCHAIN,0.0
10,IGLC3,0.0
9,MSMB,0.0
8,GNLY,0.0
7,IGHG1,0.0
6,BPIFB1,0.0
5,WFDC2,0.0
4,IGHV4-34,0.0
3,IGLV3-19,0.0
31,CCL2,0.0
33,PI3,0.0
62,CXCL17,0.0
34,GZMB,0.0
61,AQP5,0.0
60,TRBV12-4,0.0
59,S100P,0.0
58,CXCL10,0.0
57,C20orf85,0.0
56,CXCL13,0.0
55,CLDN4,0.0
54,HBB,0.0
53,MZB1,0.0
52,TPPP3,0.0
51,CCL7,0.0
50,IGKV3-20,0.0
49,CDC20B,0.0
48,KRT7,0.0
47,CRYAB,0.0
46,CCL18,0.0
45,CXCL8,0.0
44,KRT4,0.0
43,CAPS,0.0
42,IGHM,0.0
41,TACSTD2,0.0
40,IGLV2-14,0.0
39,TMEM190,0.0
38,IGHV3-30,0.0
37,MT1G,0.0
36,CCL3L1,0.0
35,IGLC2,0.0
125,TRBV3-1,0.0
126,TRBV5-4,0.0
127,SFTPA1,0.0
221,TRAV17,0.0
219,TRAV5,0.0
218,IGHA2,0.0
217,IGLV2-11,0.0
216,AQP3,0.0
215,IGLV7-43,0.0
214,IGLV1-47,0.0
213,TRAV3,0.0
212,CXCL3,0.0
211,MT1E,0.0
210,S100A9,0.0
209,TNFRSF4,0.0
208,CXCL6,0.0
207,TRAV10,0.0
206,S100B,0.0
205,ECM1,0.0
204,HCAR3,0.0
203,TRAV13-1,0.0
202,IL1B,0.0
201,IGHV4-59,0.0
200,TRAV12-2,0.0
199,HBA2,0.0
198,IGHG2,0.0
197,S100A14,0.0
196,TRDV2,0.0
195,IGHV4-39,0.0
194,ELF3,0.0
193,CXCL5,0.0
220,HRASLS2,0.0
222,MUC16,0.0
191,CHI3L1,0.0
223,MS4A2,0.0
251,KLRB1,0.0
250,CYP2F1,0.0
249,PRF1,0.0
248,APOBEC3A,0.0
247,SFTA2,0.0
246,TRBV15,0.0
245,TRAV19,0.0
244,C1QC,0.0
243,LMO7,0.0
241,SNTN,0.0
240,PPBP,0.0
239,C9orf116,0.0
238,XCL2,0.0
237,CAPSL,0.0
236,TUBB4B,0.0
235,CD8A,0.0
234,LY6D,0.0
233,IFNL1,0.0
232,AL357093.2,0.0
231,CCL13,0.0
230,LYZ,0.0
229,EDN2,0.0
228,TRBV7-3,0.0
227,TRBV11-3,0.0
226,TRBV2,0.0
225,GDF15,0.0
224,KRT78,0.0
192,TRAV38-2DV8,0.0
190,TRAV12-3,0.0
128,TRBV13,0.0
158,TRBV18,0.0
156,TRBV12-3,0.0
155,FXYD3,0.0
154,FGFBP1,0.0
153,TRBV6-6,0.0
152,SPRR1B,0.0
151,TRBV6-2,0.0
150,CCNO,0.0
149,IFNA2,0.0
148,CCL22,0.0
147,TRBV6-1,0.0
146,TRBV29-1,0.0
145,IFNA1,0.0
144,KRT5,0.0
143,RSPH1,0.0
142,LTB,0.0
141,CEACAM6,0.0
140,MMP12,0.0
139,IGKV4-1,0.0
138,GPRC5A,0.0
137,GSTA2,0.0
135,MTRNR2L12,0.0
134,FCER1A,0.0
133,BGLAP,0.0
132,FAM183A,0.0
131,TRBV30,0.0
130,AGR3,0.0
129,KRT18,0.0
157,IGKV3-11,0.0
159,F3,0.0
189,TRAV14DV4,0.0
160,TRBV5-6,0.0
188,PTGDS,0.0
187,IGHV3-7,0.0
185,TRBV19,0.0
184,IL1RL1,0.0
183,FST,0.0
182,IGLV1-44,0.0
181,CD24,0.0
180,TRBV27,0.0
179,AREG,0.0
178,TRBV10-2,0.0
177,TRAV20,0.0
176,CLDN3,0.0
175,TRAV21,0.0
174,IFNA8,0.0
173,PIFO,0.0
172,TRAV27,0.0
171,CCR7,0.0
170,CEACAM5,0.0
169,CXCL11,0.0
168,APOE,0.0
167,IGLL5,0.0
166,IGKV1-5,0.0
165,IGHV6-1,0.0
164,RNASE1,0.0
163,TMPRSS11B,0.0
162,TRBV24-1,0.0
161,CXCL1,0.0
503,TRAV40,0.0
504,CRIP1,0.0
505,AC023157.3,0.0
833,KIR2DL3,0.0
846,SDCBP2,0.0
845,AC015912.3,0.0
844,AL139246.5,0.0
843,RPS17,0.0
842,HAP1,0.0
841,SFTA1P,0.0
840,SH2D1B,0.0
839,AC010834.2,0.0
838,PHLDA1,0.0
837,IGLC6,0.0
836,DNAH9,0.0
835,ABCB5,0.0
834,IGKV1D-13,0.0
832,CEACAM7,0.0
506,IGHV2-5,0.0
831,IGHV3-69-1,0.0
830,SAA2-SAA4,0.0
829,HIST1H2AC,0.0
828,MS4A6E,0.0
827,FHL2,0.0
826,IGLV1-36,0.0
825,EPPIN,0.0
824,H1F0,0.0
823,CD247,0.0
822,AKAP14,0.0
821,MAFB,0.0
820,CFAP45,0.0
819,NCF1,0.0
847,SOCS1,0.0
848,CRNDE,0.0
849,FCRL4,0.0
850,IL2,0.0
877,CFAP73,0.0
876,AKR1C2,0.0
875,IFIT3,0.0
874,SELENOP,0.0
873,HIST1H4H,0.0
872,PLPP2,0.0
871,IFNA16,0.0
870,KIR3DL2,0.0
869,ITGA1,0.0
868,DOC2A,0.0
867,GPR25,0.0
866,FOS,0.0
865,DMKN,0.0
864,CARD17,0.0
863,CTSK,0.0
862,IRF4,0.0
861,CD96,0.0
860,IGHV3-73,0.0
859,ALDH1A1,0.0
858,AQP1,0.0
857,CCDC33,0.0
856,LMTK3,0.0
855,GADD45B,0.0
854,GRAMD2B,0.0
853,IGLV10-54,0.0
852,RGS16,0.0
851,CD52,0.0
818,AC015660.3,0.0
817,SGK1,0.0
816,ANXA2R,0.0
785,PIM2,0.0
783,TMSB4X,0.0
782,NAPSA,0.0
781,SNAPC1,0.0
780,PLA2G7,0.0
779,FKBP4,0.0
778,FKBP11,0.0
777,IFIT1,0.0
776,CTLA4,0.0
775,CD40LG,0.0
774,ERRFI1,0.0
773,CCND2,0.0
772,MIR155HG,0.0
771,HIST1H2BH,0.0
770,MARCO,0.0
769,AL353596.1,0.0
768,AC020656.1,0.0
767,CHST9,0.0
766,WDR54,0.0
765,VMO1,0.0
764,NQO1,0.0
763,KLK11,0.0
762,SPAG6,0.0
761,IGHD,0.0
760,AC010319.3,0.0
759,GMEB1,0.0
758,IL5,0.0
757,LINC01943,0.0
784,IL2RB,0.0
786,IGKV1-16,0.0
815,EREG,0.0
787,CAV1,0.0
814,TRBV12-5,0.0
813,DYDC2,0.0
812,NUCB2,0.0
811,TFRC,0.0
810,CALHM6,0.0
809,AC233755.1,0.0
808,AL365434.2,0.0
807,AL121936.1,0.0
806,SLC39A8,0.0
805,FAM30A,0.0
804,LTA,0.0
803,CENPF,0.0
802,CD1B,0.0
801,TAOK1,0.0
800,HSP90AA1,0.0
799,DNAH17,0.0
798,DUSP6,0.0
797,RARRES2,0.0
796,IL23A,0.0
795,IL6,0.0
794,TCTEX1D2,0.0
793,IGF1,0.0
792,CRH,0.0
791,SLAMF7,0.0
790,TUBA4B,0.0
789,LINC01705,0.0
788,LAIR2,0.0
878,A2ML1,0.0
879,FOSB,0.0
880,GALNT5,0.0
972,CES1,0.0
970,B9D1,0.0
969,IGHV1-69,0.0
968,AC129926.1,0.0
967,PRSS8,0.0
966,DPCD,0.0
965,KLRF1,0.0
964,CYP19A1,0.0
963,RGL4,0.0
962,CLDN18,0.0
961,TMEM231,0.0
960,NFE4,0.0
959,THBD,0.0
958,CCDC113,0.0
957,MUC13,0.0
956,GCHFR,0.0
955,HYDIN,0.0
954,SLC40A1,0.0
953,HIST1H3G,0.0
952,NMB,0.0
951,CD70,0.0
950,CD300LB,0.0
949,TRAF1,0.0
948,DOPEY2,0.0
947,PPP1R15A,0.0
946,MARCKS,0.0
945,AL157895.1,0.0
944,MIR503HG,0.0
971,TXNDC5,0.0
973,RHOB,0.0
942,FCRL5,0.0
974,SCG2,0.0
1001,GSTP1,0.0
1000,C16orf89,0.0
1,SCGB1A1,0.0
998,HSPA5,0.0
997,MRPS31,0.0
996,RRM2,0.0
995,GAL,0.0
994,CATSPERD,0.0
993,KIF21A,0.0
992,MT3,0.0
991,MAPK15,0.0
990,GCSAML,0.0
989,MT-ATP8,0.0
988,TMIGD2,0.0
987,BCL2A1,0.0
986,ANKRD36C,0.0
985,HIST1H1D,0.0
984,PLEK,0.0
983,CRYBA4,0.0
982,IGHV4-55,0.0
981,CSTA,0.0
980,ISG20,0.0
979,SRGAP3-AS2,0.0
978,SLC7A11,0.0
977,ASPM,0.0
976,HIST1H1C,0.0
975,SLC4A10,0.0
943,NINJ1,0.0
941,PPIL6,0.0
881,EGOT,0.0
910,KLF2,0.0
908,LEP,0.0
907,FAM81B,0.0
906,ZFP36,0.0
905,SPATA18,0.0
904,KLK7,0.0
903,RGCC,0.0
902,KIR2DL4,0.0
901,AC114291.1,0.0
900,SPAG17,0.0
899,TEKT2,0.0
898,PHLDA2,0.0
897,IGLV3-10,0.0
896,ACTB,0.0
895,ITM2A,0.0
894,LINC00659,0.0
893,RGS13,0.0
892,ENKUR,0.0
891,SELL,0.0
890,SH2D2A,0.0
889,STATH,0.0
888,LRRC23,0.0
887,PPL,0.0
886,AL138899.1,0.0
885,ARMC3,0.0
884,RDH10,0.0
883,SPINK2,0.0
882,CP,0.0
909,LINC02195,0.0
911,CTSB,0.0
940,SYT16,0.0
912,RASD1,0.0
939,ADM,0.0
938,IGFBP6,0.0
937,FABP5,0.0
936,NEURL3,0.0
935,C3,0.0
934,LIVAR,0.0
933,SLC25A37,0.0
932,MXD1,0.0
931,SCG5,0.0
930,TRAV8-3,0.0
929,DEGS2,0.0
928,MNS1,0.0
927,AL161431.1,0.0
926,CDHR4,0.0
925,SLC1A2,0.0
924,SCGB2A1,0.0
923,PRR29,0.0
922,HSPD1,0.0
921,CCDC74A,0.0
920,BPIFB2,0.0
919,CAPN14,0.0
918,S1PR5,0.0
917,CXCR3,0.0
916,FTL,0.0
915,Z82244.2,0.0
914,CMTM2,0.0
913,ANXA3,0.0
756,GPX2,0.0
755,LAMP3,0.0
754,UBD,0.0
598,IFNA21,0.0
596,RBP4,0.0
595,HDC,0.0
594,TUBA1A,0.0
593,TNFRSF18,0.0
592,HIST2H2AA4,0.0
591,TMC5,0.0
590,ACOD1,0.0
589,AC013264.1,0.0
588,IGLV9-49,0.0
587,MTRNR2L8,0.0
586,IFITM1,0.0
585,MUCL1,0.0
584,TEKT1,0.0
583,HP,0.0
582,TRBV6-4,0.0
581,CLC,0.0
580,RSPH9,0.0
579,LDLRAD1,0.0
578,HLA-DRB1,0.0
577,ID1,0.0
576,LINC01871,0.0
575,ALOX15,0.0
574,SERPINB11,0.0
573,TIGIT,0.0
572,EFHC1,0.0
571,TRAV39,0.0
570,IGKV1-8,0.0
597,GABRP,0.0
599,C11orf97,0.0
568,SLC6A14,0.0
600,IGHV4-28,0.0
627,HSPB8,0.0
626,GIMAP7,0.0
625,LINC01781,0.0
624,C1orf189,0.0
623,NME5,0.0
622,IFITM2,0.0
621,IGKV6-21,0.0
620,EBI3,0.0
619,PLD4,0.0
618,EGR4,0.0
617,TOP2A,0.0
616,ERICH3,0.0
615,PIP,0.0
614,LRRC46,0.0
613,DEFB1,0.0
612,DRC3,0.0
611,IL2RA,0.0
610,CLCA4,0.0
609,AC107959.4,0.0
608,HIST1H1B,0.0
607,PPP1R14A,0.0
606,CD74,0.0
605,FOXI1,0.0
604,IGHV5-10-1,0.0
603,PTGS2,0.0
602,EGR1,0.0
601,SLC44A4,0.0
569,IFITM3,0.0
567,LINC01480,0.0
629,CNFN,0.0
536,TRBV10-1,0.0
534,PMAIP1,0.0
533,CTSW,0.0
532,RBKS,0.0
531,TRAV35,0.0
530,TYMS,0.0
529,KRT6B,0.0
528,FABP3,0.0
526,KRT14,0.0
525,SCEL,0.0
524,VCAN,0.0
523,TIMP3,0.0
522,NR4A1,0.0
521,PTPRCAP,0.0
520,AL365226.2,0.0
519,RSAD2,0.0
518,IGKV1D-12,0.0
517,UCA1,0.0
516,PRDX5,0.0
515,FGFBP2,0.0
514,CRNN,0.0
513,IGHV3-13,0.0
512,IER5,0.0
511,HIF1A-AS2,0.0
510,HES4,0.0
509,CD3D,0.0
508,IGHV3-33,0.0
507,METTL7B,0.0
535,FOLR3,0.0
537,KIR2DL1,0.0
566,TRGV9,0.0
538,DUOXA2,0.0
565,FLG,0.0
564,IGLV3-21,0.0
563,AKR1C1,0.0
562,CD69,0.0
561,NCCRP1,0.0
560,DNALI1,0.0
559,CLIC3,0.0
558,FAM3D,0.0
557,CCDC17,0.0
556,WDR38,0.0
555,ZFAND2A,0.0
554,DNAJA4,0.0
553,SERPINB4,0.0
552,SOD2,0.0
551,TRDV3,0.0
550,TFPI2,0.0
549,IGHV3-48,0.0
548,DNASE1L3,0.0
547,IL17F,0.0
546,CFAP53,0.0
545,TRBC2,0.0
544,KLF5,0.0
543,HMGB2,0.0
542,SCGB3A2,0.0
541,SPRR1A,0.0
540,KRT24,0.0
539,IL1R2,0.0
628,SNCG,0.0
630,GPR171,0.0
753,C22orf15,0.0
723,TMPRSS11E,0.0
721,SYT8,0.0
719,TSPAN13,0.0
718,MSLN,0.0
717,KIF9,0.0
716,IL22,0.0
715,IGFBP2,0.0
714,EDN1,0.0
713,COL4A2-AS2,0.0
712,LINC02154,0.0
711,CXCR4,0.0
710,IL10,0.0
709,MALL,0.0
708,C9orf135,0.0
707,RND3,0.0
706,KRT86,0.0
705,EPS8L2,0.0
704,C12orf75,0.0
703,PLAC8,0.0
702,SCD,0.0
701,PADI1,0.0
700,SPINK7,0.0
699,FAM166B,0.0
698,FFAR2,0.0
697,CD27,0.0
696,IFI30,0.0
695,INSIG1,0.0
694,NOV,0.0
722,TRGV4,0.0
724,CFAP43,0.0
692,CPA4,0.0
725,CD300E,0.0
752,CLEC4F,0.0
751,HIST1H1E,0.0
750,TRGV8,0.0
749,CHAC1,0.0
748,EPS8L1,0.0
747,IL12B,0.0
746,KLRC3,0.0
745,MMP19,0.0
744,OLIG2,0.0
743,CLEC2D,0.0
742,MMP10,0.0
741,MDK,0.0
740,OLAH,0.0
739,AC108134.2,0.0
738,ARL14,0.0
737,IGKV2D-30,0.0
736,MMP13,0.0
735,FASLG,0.0
734,OSM,0.0
733,LCK,0.0
732,IGKV2D-29,0.0
731,LINC00861,0.0
730,TCTEX1D4,0.0
729,DDIT3,0.0
728,HCAR2,0.0
727,RGS2,0.0
726,LIMD2,0.0
693,LGALS2,0.0
691,LRRC70,0.0
631,IFNE,0.0
660,CCDC146,0.0
658,NFKBIA,0.0
657,TNFSF10,0.0
656,HIST1H3C,0.0
655,IGLV8-61,0.0
654,FAM229B,0.0
653,CFAP300,0.0
652,CH25H,0.0
651,VPREB3,0.0
650,IGHV3-64,0.0
649,HLA-DQA1,0.0
648,CD3G,0.0
647,TRGV10,0.0
646,CYP1A1,0.0
645,ARC,0.0
644,MARCKSL1,0.0
643,PMCH,0.0
642,SPNS2,0.0
641,ATP6V1G3,0.0
640,CORO1A,0.0
639,FCN1,0.0
638,MUC20,0.0
637,BIRC3,0.0
636,CCL26,0.0
635,CDHR3,0.0
634,TRAV36DV7,0.0
633,MAL2,0.0
632,GPR183,0.0
659,SPOCK2,0.0
661,CLEC9A,0.0
690,POU2AF1,0.0
662,IGKV2-29,0.0
689,OLIG1,0.0
688,PEG10,0.0
687,IGFBP5,0.0
686,KIR3DL1,0.0
685,NR4A3,0.0
684,IL21,0.0
683,TNFSF14,0.0
682,STMN1,0.0
681,SAXO2,0.0
680,TPSD1,0.0
679,ADGRF1,0.0
678,EMP1,0.0
677,MKI67,0.0
676,KRT81,0.0
675,ATF3,0.0
674,CXCR1,0.0
673,DDIT4,0.0
672,ITM2C,0.0
671,FAM129C,0.0
670,CCDC170,0.0
669,EFCAB1,0.0
668,FAM216B,0.0
667,RNASE7,0.0
666,MCEMP1,0.0
665,KLRC2,0.0
664,GEM,0.0
663,LAMB3,0.0
1998,BX284668.6,0.0
